OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1462	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sorangiineae	Polyangiaceae	Unassigned
ASV_1468	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sorangiineae	Polyangiaceae	Unassigned
ASV_1552	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1568	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1580	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1670	Bacteria	Actinobacteria	Thermoleophilia	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1790	Bacteria	Planctomycetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_894	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_903	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_924	Bacteria	Actinobacteria	Actinobacteria	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium	Unassigned
ASV_932	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Unassigned
ASV_961	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_995	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1022	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unassigned	Unassigned
ASV_1054	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1055	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV_1119	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1172	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1178	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV_1181	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1227	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1238	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1248	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_1271	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	Unassigned	Unassigned
ASV_1312	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Unassigned
ASV_1335	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1403	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1405	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Unassigned	Unassigned
ASV_1433	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1489	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Unassigned	Unassigned
ASV_1561	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1620	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1646	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	Unassigned
ASV_1666	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1723	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1765	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phreatobacteraceae	Phreatobacter	Unassigned
ASV_849	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned
ASV_878	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_909	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned
ASV_970	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1007	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1037	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	Unassigned
ASV_1041	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1095	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_1102	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_1106	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1120	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1136	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned
ASV_1139	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Unassigned	Unassigned
ASV_1156	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned
ASV_1164	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV_1170	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1189	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1206	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned
ASV_1216	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1222	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1225	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1255	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unassigned	Unassigned
ASV_1261	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Unassigned
ASV_1272	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1290	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1333	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1414	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1472	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1518	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Unassigned	Unassigned	Unassigned
ASV_1596	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Unassigned
ASV_1603	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV_1630	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	Cystobacteraceae	Unassigned
ASV_1685	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1704	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Unassigned
ASV_1705	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1032	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1042	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1051	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces	Unassigned
ASV_1090	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Unassigned
ASV_1107	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1138	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1173	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1197	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1202	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned
ASV_1212	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned
ASV_1221	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1253	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1304	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_1338	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_1340	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystineae	Nannocystaceae	Unassigned
ASV_1364	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1379	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1386	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned
ASV_1521	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Unassigned	Unassigned
ASV_1531	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned
ASV_1535	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1548	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1554	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1573	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1574	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	Unassigned
ASV_1600	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Unassigned	Unassigned	Unassigned
ASV_1631	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Unassigned
ASV_1689	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Brevibacillus	Unassigned
ASV_1721	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_1727	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1766	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1792	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned
ASV_1011	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned
ASV_1061	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1112	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned
ASV_1121	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae 1	Unassigned	Unassigned
ASV_1141	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Unassigned
ASV_1166	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1171	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Unassigned
ASV_1174	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1176	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1191	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned
ASV_1192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_1208	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1232	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1247	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned
ASV_1250	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1260	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned
ASV_1296	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1315	Bacteria	Actinobacteria	Thermoleophilia	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1320	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1334	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1382	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned
ASV_1415	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned
ASV_1454	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned
ASV_1461	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Unassigned	Unassigned
ASV_1485	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned
ASV_1587	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1591	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Desertimonas	Unassigned
ASV_1637	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1668	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1693	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1728	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1778	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned
ASV_1789	Bacteria	Planctomycetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_950	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1075	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1105	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	Unassigned
ASV_1146	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1230	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unassigned	Unassigned	Unassigned
ASV_1231	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned
ASV_1233	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1239	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1254	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	Unassigned
ASV_1268	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned
ASV_1317	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	Unassigned
ASV_1319	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_1331	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV_1339	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1352	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1362	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1420	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_1435	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unassigned
ASV_1562	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1577	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1617	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Unassigned
ASV_1674	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	Unassigned
ASV_1677	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1679	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1686	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1715	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned
ASV_1734	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1752	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned
ASV_1753	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Geminisphaera	Unassigned
ASV_989	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_996	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Unassigned
ASV_1148	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1193	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Oleiharenicola	Unassigned
ASV_1204	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1243	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned
ASV_1256	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1263	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned
ASV_1277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned
ASV_1293	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_1310	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1344	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1357	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1378	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Cytobacillus	Unassigned
ASV_1380	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Unassigned
ASV_1381	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1392	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1393	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Unassigned	Unassigned
ASV_1407	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unassigned
ASV_1442	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	Unassigned	Unassigned
ASV_1469	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned
ASV_1471	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystineae	Nannocystaceae	Unassigned
ASV_1475	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1502	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned
ASV_1513	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_1529	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned
ASV_1555	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1556	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1579	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned
ASV_1701	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Unassigned	Unassigned	Unassigned
ASV_1044	Bacteria	Planctomycetes	Planctomycetacia	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1124	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	Unassigned
ASV_1157	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1215	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1229	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1270	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Unassigned	Unassigned	Unassigned
ASV_1291	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	Unassigned
ASV_1295	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Unassigned
ASV_1297	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	Cystobacteraceae	Unassigned
ASV_1316	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Unassigned
ASV_1327	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned
ASV_1388	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1401	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned
ASV_1408	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_1430	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1432	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	Unassigned
ASV_1445	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1460	Bacteria	Firmicutes	Bacilli	Bacillales	Unassigned	Unassigned	Unassigned
ASV_1479	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1483	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1492	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Unassigned	Unassigned
ASV_1498	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1507	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Pseudomethylobacillus	Unassigned
ASV_1511	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1553	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned
ASV_1567	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystineae	Nannocystaceae	Unassigned
ASV_1598	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1616	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1634	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1641	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned
ASV_1659	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned
ASV_1669	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned
ASV_1731	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1785	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned
ASV_1154	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1165	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1187	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1237	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Paenibacillus	Unassigned
ASV_1282	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1287	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_1288	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Unassigned	Unassigned
ASV_1318	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned
