#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
2522317	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
850305	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
571363	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0
647775	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
972528	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0
511297	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
392994	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
980525	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4447720	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
819702	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
232306	0	0	0	0	2	2	0	0	2	0	0	0	0	1	0	0	0	0
2651333	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
552186	0	0	0	0	1	1	2	0	0	1	0	0	1	1	2	0	0	1
113404	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
219818	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1084045	0	0	0	0	1	0	0	1	1	0	0	20	0	0	0	0	1	1
645337	0	0	0	0	2	1	2	0	1	4	2	0	2	0	0	0	0	0
114305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
4338115	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1109142	0	0	0	0	1	0	0	2	0	1	0	0	0	2	0	2	0	2
339119	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0
1127112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4420943	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
4387422	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	2
3695905	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1060353	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0
4308332	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
139289	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
4339767	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2161699	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1045520	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
113352	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3423513	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1120344	0	0	0	0	0	1	1	4	2	0	1	2	2	0	1	0	0	0
4364411	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
132981	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4246457	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
275504	0	0	0	0	0	6	0	2	1	1	17	4	0	0	2	0	8	0
820053	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
705326	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
559030	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
273690	0	0	0	0	0	1	4	0	0	1	0	1	0	0	2	0	0	0
1618938	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2929705	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
810000	0	0	0	0	0	11	0	0	1	0	0	1	0	0	0	0	0	0
837484	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1
617431	0	0	0	0	0	3	2	4	6	1	20	0	2	0	2	3	2	0
211062	0	0	0	0	0	15	1	0	4	0	0	2	1	0	0	0	1	0
2526712	0	0	0	0	0	5	2	4	0	0	1	3	1	0	1	2	7	0
364192	0	0	0	0	0	1	2	0	0	2	1	2	0	4	2	0	3	1
812958	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
746799	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1
203894	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
142233	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
135722	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
589123	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4364412	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1
235807	0	0	0	0	0	1	1	0	1	0	0	1	0	0	3	0	0	0
798568	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1104566	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
540962	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1
539978	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	1	0	2
565318	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
583388	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
1117404	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0
139322	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
575425	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0
221865	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1697816	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
622188	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
719440	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
4306148	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
813938	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0
660112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
557810	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
543753	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0
323791	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
962817	0	0	0	0	0	2	0	1	0	0	0	1	1	1	2	0	0	0
4354635	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4455405	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
539915	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
4139697	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
821559	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1148343	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
769643	0	0	0	0	0	1	0	0	1	2	1	3	0	0	0	1	0	0
1081178	0	0	0	0	0	4	6	1	0	1	1	0	0	0	0	0	0	0
1109607	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0
530591	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
2881199	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
560846	0	0	0	0	0	2	1	0	1	0	2	2	0	0	2	1	1	1
4479944	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
328800	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
808372	0	0	0	0	0	5	1	0	0	0	1	0	0	1	0	0	0	0
3979725	0	0	0	0	0	2	3	2	0	1	0	2	3	0	1	0	2	1
113915	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
290510	0	0	0	0	0	1	0	5	1	1	1	5	0	0	0	1	0	0
1139706	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1083460	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
4394649	0	0	0	0	0	1	0	2	1	0	0	2	0	1	2	1	2	0
1118089	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
197062	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
336892	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
250264	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
564674	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
585547	0	0	0	0	0	1	0	2	1	0	0	3	1	0	1	0	0	0
297505	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0
4296365	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
803240	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	2	0
206988	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4470202	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
150160	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
803561	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
4380792	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3076501	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0
220050	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4466452	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
542714	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
756681	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1053194	0	0	0	0	0	2	0	1	0	0	2	3	2	0	2	2	5	1
4351337	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
237060	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	1
4296820	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0
815859	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
3893085	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0
4449280	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3749794	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	1
1805440	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
111868	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
1124742	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
647097	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
538728	0	0	0	0	0	4	4	2	1	0	2	2	6	1	2	0	0	2
248417	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
4442955	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0
360547	0	0	0	0	0	1	1	2	0	1	0	1	0	0	0	0	1	0
205635	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0
538779	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	3
960217	0	0	0	0	0	1	1	5	1	2	0	1	1	2	0	1	2	0
254138	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	0
4357733	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
767841	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0
544990	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1552979	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
4348253	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	2
4367400	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
185100	0	0	0	0	0	1	0	1	0	1	1	1	0	3	3	1	3	1
1833672	0	0	0	0	0	1	1	1	1	0	1	4	0	2	0	1	0	1
592291	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
102030	0	0	0	0	0	2	0	1	1	0	1	0	2	0	1	0	0	3
922183	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
526323	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1067865	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
224548	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
573634	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
257068	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
809102	0	0	0	0	0	1	0	0	1	2	1	0	2	0	0	1	0	0
337786	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
592187	0	0	0	0	0	2	2	1	1	2	2	2	1	2	0	1	0	3
654742	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
314513	0	0	0	0	0	1	0	2	1	2	2	4	0	2	2	0	3	0
542211	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
681669	0	0	0	0	0	2	0	1	0	2	1	1	0	0	0	0	0	0
306259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
709693	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4480701	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1
554981	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0
572204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1
617340	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
864604	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
349041	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
799200	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
728271	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0
4309683	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
534570	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
937735	0	0	0	0	0	1	0	2	0	2	0	0	0	0	2	0	0	0
570595	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	1
819708	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
536890	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0
4412910	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0
132526	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
513989	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
809954	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
348824	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0
770499	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
254098	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1
546305	0	0	0	0	0	1	1	0	0	1	1	2	1	1	2	1	0	0
788632	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
755282	0	0	0	0	0	1	4	2	1	1	3	4	2	0	0	1	0	0
241435	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
971870	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
236133	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1106653	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0
4331654	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
698483	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
760913	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
136404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3501894	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
550142	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
213308	0	0	0	0	0	1	0	1	2	0	0	2	0	1	1	0	0	0
1105592	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4361147	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1132924	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
592014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
246960	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
261168	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0
238848	0	0	0	0	0	1	0	1	1	2	3	1	0	0	1	5	1	1
183441	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1
823439	0	0	0	0	0	1	2	0	0	0	0	4	0	0	1	0	0	0
356609	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	0	0	0
876519	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
580497	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1
4380345	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12776	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
219243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1110021	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1136721	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
310212	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
816128	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0
528164	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1137871	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
213535	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
575206	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2606073	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
250724	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
661838	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
859327	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
648854	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
207633	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4307763	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0
113213	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1119039	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
252003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4362620	0	0	0	0	0	0	2	2	0	0	1	2	1	0	1	1	0	0
1001967	0	0	0	0	0	0	3	0	0	0	1	2	0	0	1	0	0	0
4317751	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
508943	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
656928	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1
925027	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0
1509238	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
366443	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0
1007725	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
740154	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4377102	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
512598	0	0	0	0	0	0	2	3	1	0	5	0	1	1	0	0	1	2
1070563	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0
212126	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
575885	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
577182	0	0	0	0	0	0	1	2	5	3	0	3	1	1	1	1	0	0
58318	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
801268	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1422	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
707755	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
968391	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4337833	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88552	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
244388	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
309788	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4483286	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
534621	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2036368	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3076313	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
873887	0	0	0	0	0	0	4	1	1	2	3	1	0	0	1	0	1	1
1134482	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	1	2
4355718	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
683757	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
4398985	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1031932	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
254386	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
592970	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
238051	0	0	0	0	0	0	3	2	3	1	1	5	0	0	0	0	0	0
542199	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
590690	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
1133668	0	0	0	0	0	0	1	4	1	1	0	0	0	1	1	0	0	0
4337931	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4614	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1
4390466	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
351293	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4312727	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
244149	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	1	0	1
680608	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
494140	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	0
1111121	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
236963	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4398257	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0
621748	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
329302	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2733662	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
552156	0	0	0	0	0	0	1	0	1	0	0	0	0	3	2	0	0	0
932715	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	2
866187	0	0	0	0	0	0	3	4	0	0	0	3	0	0	0	0	0	0
3608103	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
591358	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
4295894	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0
3768993	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	3	1	1
4380346	0	0	0	0	0	0	2	1	0	1	2	0	1	0	0	0	0	0
40292	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
4386675	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
821508	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
1107976	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4304971	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1
204862	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0
4431592	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0
994858	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
591747	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
822748	0	0	0	0	0	0	3	1	2	1	0	4	1	2	0	0	1	0
4332061	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
538020	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	2	0	0
12364	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
838180	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
349986	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
4442042	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1134211	0	0	0	0	0	0	5	0	1	0	0	0	0	4	0	0	0	0
152361	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	1	0
113477	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
353392	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
4406478	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1
173906	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
172955	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
574527	0	0	0	0	0	0	1	2	1	0	1	2	1	0	1	1	0	0
4337748	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4321316	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
542034	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
136151	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
840275	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1054418	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	6
605142	0	0	0	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0
345227	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2669168	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4327555	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1
211171	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4371173	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
254014	0	0	0	0	0	0	1	0	1	3	1	0	1	0	1	3	1	2
549231	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
261558	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
4364838	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0
584276	0	0	0	0	0	0	4	1	0	0	0	2	1	0	1	0	1	3
605125	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
663724	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
240826	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4163576	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
238813	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
511230	0	0	0	0	0	0	2	0	1	1	0	2	0	1	0	1	0	0
15960	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
211156	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
158804	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
468148	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4477135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4426789	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
3487653	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
774047	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4458184	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3500731	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0
539334	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
241204	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
