OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_500	-0.072	8.896	0.912447244720331	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	eurypsychrophila	0.028	0.034	0.009	0.026	0.008	0.04	0.008	0.075	0.028	0.038	0.046	0	0.044	0.048
ASV_822	-0.07	8.481	0.912606749610288	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Stenotrophobium	rhamnosiphilum	0.017	0.02	0.009	0.035	0.015	0.024	0.008	0.008	0.009	0.019	0.027	0.036	0.018	0.01
ASV_1236	0.08	8.381	0.913044304256917	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	naphthalenivorans	0.015	0.017	0	0.009	0.008	0.016	0.038	0.017	0.037	0.019	0.009	0.009	0	0.029
ASV_1183	-0.077	8.286	0.913666608484446	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Unassigned	0.013	0.016	0.028	0.009	0.015	0.008	0	0.017	0.009	0.019	0	0.018	0.009	0.038
ASV_1200	-0.066	8.815	0.914221806787431	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	ferrireducens	0.025	0.031	0.019	0.035	0.062	0.024	0	0.008	0.046	0.029	0.027	0.018	0.035	0.029
ASV_589	0.07	8.666	0.914277161804397	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Thalassiella	azotivora	0.023	0.025	0.047	0.017	0.023	0.024	0	0.025	0.046	0.048	0.009	0.018	0	0.029
ASV_644	0.066	8.551	0.914541859248585	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.019	0.022	0.019	0.035	0.008	0.008	0.03	0.017	0.046	0.029	0.009	0.009	0.009	0.029
ASV_618	-0.084	8.823	0.915572680141452	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	curvata	0.025	0.031	0.056	0.009	0.008	0	0.068	0.008	0.037	0.067	0	0.045	0.027	0.01
ASV_1050	-0.075	8.349	0.916082990048811	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned	0.014	0.017	0.028	0.026	0.015	0	0	0.017	0.028	0.01	0.009	0.027	0	0.029
ASV_1315	-0.074	8.531	0.916909825615012	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0.018	0.022	0.009	0.052	0.008	0.008	0.03	0	0	0.029	0.018	0.027	0.027	0.029
ASV_1008	-0.089	8.339	0.916996324888119	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis	crocea	0.015	0.017	0.028	0.043	0	0.008	0	0.008	0.037	0	0.037	0	0.018	0.01
ASV_441	0.06	8.91	0.917145365941249	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.028	0.032	0.019	0.017	0.015	0.056	0.038	0.025	0.028	0.019	0.018	0.055	0.018	0.058
ASV_367	0.057	9.368	0.917147708540919	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Yimella	radicis	0.047	0.052	0.047	0.113	0.023	0.048	0.045	0.008	0.084	0.01	0.046	0.045	0.053	0.077
ASV_339	0.074	8.808	0.917192168557965	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	amnicola	0.027	0.028	0.047	0.026	0.015	0.016	0.015	0.042	0.019	0	0.027	0.009	0.106	0.01
ASV_1092	-0.086	8.208	0.918323013374707	0.983056913447516	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Unassigned	Unassigned	0.011	0.014	0.019	0.026	0.015	0	0	0.008	0.019	0	0	0.009	0.044	0.01
ASV_876	0.082	8.307	0.918806566473778	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	soli	0.014	0.016	0.019	0.035	0.015	0	0.015	0	0.019	0.01	0	0	0.018	0.048
ASV_573	0.056	8.765	0.9219309814786	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.025	0.028	0.028	0.026	0	0.04	0.03	0.025	0.028	0.01	0.046	0.018	0.035	0.029
ASV_816	0.057	8.616	0.922756349925539	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0.021	0.023	0.009	0.017	0.008	0.04	0.015	0.034	0.037	0.029	0.018	0.027	0.009	0.019
ASV_499	0.054	9.181	0.923690365039242	0.983056913447516	NotSig	Bacteria	Acidobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.039	0.044	0.047	0.052	0.015	0.024	0.061	0.034	0.037	0.095	0.027	0.027	0.009	0.067
ASV_419	0.046	9.709	0.924176866227581	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	lutea	0.065	0.071	0.084	0.122	0.023	0.056	0.045	0.059	0.093	0.048	0.11	0.045	0.018	0.115
ASV_1272	0.065	8.253	0.924774113213014	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.013	0.014	0.028	0.009	0.015	0	0.015	0.008	0.028	0.019	0.009	0.009	0.009	0.01
ASV_1177	0.068	8.25	0.925117017082776	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.013	0.014	0.028	0.009	0	0.016	0.023	0	0.019	0.01	0.018	0	0.018	0.019
ASV_747	0.058	8.449	0.925273486071072	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Unassigned	Unassigned	Unassigned	Unassigned	0.016	0.018	0.009	0.017	0.015	0.024	0.023	0.008	0.009	0.038	0.018	0.009	0.027	0.01
ASV_1432	0.077	8.424	0.92534219252358	0.983056913447516	NotSig	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	agarilytica	0.018	0.019	0.037	0.043	0	0.016	0	0.008	0.037	0.01	0	0	0.018	0.048
ASV_241	0.048	9.848	0.925888899508681	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Unassigned	Unassigned	0.072	0.08	0.13	0.087	0.101	0.04	0.023	0.05	0.121	0.029	0.018	0.118	0.115	0.077
ASV_827	0.07	8.44	0.926118741643219	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	aquiterrae	0.017	0.019	0.056	0.026	0.015	0	0.008	0	0.046	0.019	0.018	0.009	0.009	0.01
ASV_1434	-0.062	8.419	0.926656316682062	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	caseinilyticus	0.015	0.018	0.028	0.017	0.023	0.016	0	0.008	0.019	0.019	0	0.036	0.027	0.01
ASV_9	-0.032	13.814	0.928213558258942	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	lichenis	1.338	1.535	1.088	2.378	1.007	1.296	0.704	1.551	1.114	1.399	2.072	1.391	1.843	1.391
ASV_1125	-0.064	9.339	0.928378297595914	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	deserti	0.046	0.054	0.056	0.095	0.008	0	0.008	0.109	0.149	0.038	0.018	0.036	0.018	0.067
ASV_1451	0.06	8.315	0.928427352755385	0.983056913447516	NotSig	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	phototrophica	0.014	0.016	0.019	0.026	0.015	0.016	0	0.008	0.028	0.01	0.018	0.009	0	0.029
ASV_926	0.058	8.18	0.93198058909434	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis	Unassigned	0.011	0.012	0.009	0.017	0.008	0.008	0.015	0.008	0.019	0.01	0	0.018	0.009	0.019
ASV_841	0.057	8.385	0.932721231185231	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	0.015	0.017	0.028	0.009	0	0.024	0.015	0.017	0.009	0.019	0.037	0	0.018	0.019
ASV_186	-0.033	10.804	0.932751539718167	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.153	0.176	0.177	0.286	0.085	0.176	0.061	0.134	0.176	0.238	0.183	0.164	0.16	0.134
ASV_1142	0.055	8.619	0.933538554206436	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	pictum	0.021	0.023	0.028	0.009	0.008	0.016	0.023	0.042	0.046	0.019	0.009	0.045	0.018	0
ASV_1033	0.06	8.32	0.93454487446979	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Novimethylophilus	kurashikiensis	0.013	0.015	0.009	0.017	0.008	0	0.038	0.008	0.009	0.019	0.027	0	0.018	0.019
ASV_1006	0.068	8.113	0.934858866138063	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	rhizosphaerae	0.009	0.011	0	0.009	0.031	0.008	0	0.008	0.009	0	0.018	0.009	0.018	0.01
ASV_121	-0.036	10.712	0.935144851375179	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	robiniae	0.14	0.163	0.186	0.104	0.085	0.08	0.106	0.277	0.102	0.086	0.128	0.246	0.177	0.24
ASV_770	0.074	8.488	0.935272859045396	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Mangrovihabitans	endophyticus	0.019	0.02	0.037	0.026	0	0	0	0.05	0.037	0.019	0	0.009	0	0.058
ASV_873	-0.059	8.54	0.935886507355154	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.019	0.022	0.056	0.009	0.008	0.024	0	0.017	0.009	0.01	0.055	0.018	0.009	0.029
ASV_1035	0.065	8.257	0.936462725210214	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	arcticum	0.012	0.014	0.009	0	0.008	0	0.03	0.025	0	0.01	0.009	0.018	0.009	0.038
ASV_1252	0.076	8.034	0.937033380321303	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	aciditrophus	0.008	0.009	0	0	0.015	0	0.015	0.017	0	0.029	0	0	0.018	0.01
ASV_1109	0.052	8.624	0.937545543280543	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.021	0.023	0.056	0.009	0.015	0.024	0.008	0.017	0	0.038	0.027	0.018	0.044	0.01
ASV_935	0.056	8.258	0.937880280797591	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.012	0.014	0	0.017	0.031	0.008	0	0.017	0.009	0.01	0.018	0.018	0.009	0.019
ASV_875	-0.053	8.905	0.939421027064223	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.028	0.034	0.074	0.035	0.046	0	0.015	0	0.037	0.076	0.018	0.009	0.027	0.038
ASV_590	0.058	9.018	0.939426991323646	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	arsenijevicii	0.031	0.035	0.037	0.009	0.077	0	0.053	0.008	0	0.019	0.046	0.073	0.044	0.029
ASV_1427	0.062	8.03	0.940374537236483	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Unassigned	Unassigned	0.009	0.009	0.019	0.009	0.015	0	0	0.008	0.019	0.019	0	0.009	0	0.01
ASV_924	0.071	8.106	0.942989106913993	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium	cibodasense	0.01	0.011	0.009	0	0.008	0	0	0.042	0	0.01	0	0.009	0.009	0.038
ASV_828	0.051	8.255	0.943346994361231	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Boseaceae	Bosea	vaviloviae	0.012	0.014	0.009	0.017	0.008	0.008	0.023	0.008	0	0.029	0	0.018	0.027	0.01
ASV_1448	0.047	8.385	0.943570618261002	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	soli	0.015	0.017	0.009	0.035	0.023	0	0.008	0.017	0	0.019	0.018	0.018	0.018	0.029
ASV_1197	0.064	7.953	0.943664730437148	0.983056913447516	NotSig	Bacteria	Firmicutes	Bacilli	Unassigned	Unassigned	Unassigned	Unassigned	0.007	0.008	0	0	0.015	0	0.015	0.008	0.009	0.019	0	0.009	0.009	0
ASV_844	-0.046	8.409	0.944078641004605	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	facile	0.016	0.019	0.037	0.017	0.015	0.016	0	0.008	0.028	0.01	0	0.018	0.018	0.038
ASV_1480	0.07	8.014	0.944239244026879	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	ferrireducens	0.009	0.009	0.009	0.035	0.008	0	0	0	0.028	0	0	0	0.009	0.019
ASV_1504	0.083	7.767	0.944336923722585	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.004	0.004	0	0	0.008	0.008	0.008	0	0	0	0	0	0.027	0
ASV_1320	0.059	8.028	0.944874319781209	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Stenotrophobium	rhamnosiphilum	0.008	0.009	0	0.017	0.015	0	0.008	0.008	0.019	0	0	0.018	0	0.019
ASV_1399	0.079	7.771	0.94585184430993	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	carmichaelinearum	0.004	0.005	0	0	0.015	0	0.008	0	0	0.01	0	0	0.018	0
ASV_480	-0.039	9.134	0.947555355558959	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unassigned	Unassigned	0.036	0.043	0.009	0.043	0.015	0.064	0.008	0.075	0.056	0.057	0.037	0.009	0.053	0.048
ASV_699	-0.046	8.474	0.947997452456043	0.983056913447516	NotSig	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	gellanilyticus	0.017	0.02	0.047	0.026	0.023	0.008	0	0	0.019	0.019	0.009	0.018	0.044	0.01
ASV_1368	0.059	7.857	0.948382273108227	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.006	0.006	0.009	0	0	0.008	0.008	0.008	0.009	0.01	0	0	0.009	0.01
ASV_681	-0.043	9.017	0.948844601603034	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Aetherobacter	fasciculatus	0.032	0.039	0.037	0.026	0	0.032	0.023	0.075	0.056	0.01	0	0.045	0.044	0.077
ASV_1208	0.053	8.024	0.948943326951134	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	soli	0.009	0.009	0.019	0.017	0	0	0.008	0.008	0	0.01	0.009	0	0.009	0.029
ASV_989	0.063	8.04	0.949084914647807	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.008	0.009	0.009	0	0.015	0	0.023	0	0	0	0.009	0.018	0.027	0
ASV_1517	0.057	7.95	0.949142544888834	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	lacteus	0.007	0.008	0.019	0	0	0	0.015	0.008	0.019	0.01	0.009	0.009	0	0
ASV_1439	0.057	7.938	0.94953916275316	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.007	0.008	0.009	0.026	0.008	0	0	0	0.019	0.01	0	0	0.009	0.01
ASV_256	0.033	9.728	0.950667002812577	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium	phraense	0.067	0.071	0.074	0.191	0.054	0.032	0.015	0.034	0.056	0.086	0.046	0.127	0.053	0.058
ASV_1107	0.053	8.041	0.950725545405023	0.983056913447516	NotSig	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Unassigned	Unassigned	0.008	0.009	0.009	0	0.015	0.016	0.008	0	0	0.01	0	0.027	0.009	0.01
ASV_1227	0.045	8.171	0.951494642836344	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	rhizosphaerihabitans	0.011	0.012	0.009	0.035	0	0.008	0	0.017	0.019	0.01	0.018	0	0.018	0.01
ASV_773	0.045	8.261	0.952861542638264	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	bemidjiensis	0.013	0.014	0.019	0.017	0.023	0.016	0	0	0.019	0.019	0.027	0.018	0	0
ASV_832	0.046	8.024	0.953076914689481	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	nigra	0.008	0.009	0	0.026	0	0.008	0.008	0.008	0.009	0.01	0.018	0	0.009	0.01
ASV_961	0.047	8.11	0.95348240068403	0.983056913447516	NotSig	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.01	0.011	0	0.009	0.008	0.016	0	0.025	0	0.019	0	0.018	0.009	0.019
ASV_1411	0.038	8.682	0.95402809235329	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	alkalisoli	0.022	0.024	0.047	0.009	0.008	0.04	0.023	0.008	0.019	0.019	0.018	0.064	0.018	0.01
ASV_1088	0.047	8.26	0.955505751958503	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	luteus	0.013	0.014	0.037	0	0.008	0.016	0	0.017	0.009	0	0.009	0.036	0	0.029
ASV_1068	0.029	9.236	0.955977125517884	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.04	0.047	0.047	0.043	0.07	0.024	0.015	0.042	0.065	0.029	0.037	0.045	0.018	0.086
ASV_435	-0.035	8.958	0.956707935614027	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.031	0.036	0.019	0.078	0.008	0.024	0.008	0.05	0.028	0.019	0.018	0.055	0.018	0.077
ASV_1481	0.047	7.86	0.958368432233447	0.983056913447516	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.006	0	0.009	0	0.008	0.008	0.008	0.009	0.019	0.009	0	0	0
ASV_1467	0.036	8.608	0.959275166788168	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Aetherobacter	fasciculatus	0.021	0.023	0.028	0.052	0.008	0.032	0	0.008	0.009	0.019	0.046	0	0.044	0.019
ASV_1104	-0.049	8.435	0.959635770972087	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Phytohabitans	kaempferiae	0.017	0.018	0.009	0.087	0	0.008	0	0	0.009	0.038	0.027	0.018	0.018	0
ASV_370	-0.032	9.195	0.960962723432855	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	terrae	0.036	0.044	0.009	0.035	0.07	0.024	0.061	0.017	0.009	0.019	0.046	0.055	0.115	0.019
ASV_1331	0.041	8.107	0.96227969435724	0.983056913447516	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	helvus	0.009	0.011	0	0.017	0	0.016	0.015	0.008	0.019	0	0.037	0	0.009	0
ASV_1260	0.042	7.959	0.962605894072814	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	lutea	0.007	0.008	0	0	0.015	0.008	0.008	0.008	0	0.01	0	0.027	0.009	0
ASV_854	0.022	9.293	0.96276801513834	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Aquidulcibacter	paucihalophilus	0.043	0.049	0.056	0.061	0.023	0.024	0.045	0.05	0.065	0.029	0.046	0.027	0.062	0.067
ASV_498	0.027	9.046	0.963234541144263	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas	oryzae	0.033	0.038	0.019	0.026	0.039	0.064	0.015	0.034	0.065	0.01	0.018	0.036	0.062	0.038
ASV_1181	0.042	8.105	0.963262123339514	0.983056913447516	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Unassigned	Unassigned	0.011	0.011	0.047	0.017	0	0	0	0	0.009	0.01	0	0.018	0.009	0.019
ASV_1027	0.024	9.771	0.963540703401322	0.983056913447516	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.067	0.076	0.074	0.148	0.077	0.032	0.038	0.034	0.084	0.171	0.018	0.045	0.062	0.077
ASV_1262	0.053	7.666	0.963750311139716	0.983056913447516	NotSig	Bacteria	Firmicutes	Bacilli	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.003	0	0	0	0.008	0	0.008	0	0	0	0	0.018	0
ASV_1456	-0.029	8.868	0.965410050227739	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Unassigned	0.029	0.033	0.056	0.078	0	0.008	0.023	0.008	0.037	0.038	0.027	0.018	0.018	0.058
ASV_142	0.018	10.518	0.966257216521673	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Pseudorhodoplanes	sinuspersici	0.124	0.14	0.186	0.2	0.139	0.04	0.068	0.109	0.139	0.076	0.155	0.091	0.168	0.211
ASV_1241	0.03	9.01	0.966413006491835	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Unassigned	0.034	0.037	0.037	0.104	0.008	0	0.015	0.042	0.102	0.01	0.027	0.045	0.027	0.01
ASV_686	-0.026	8.775	0.966433165267465	0.983056913447516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Uliginosibacterium	paludis	0.026	0.029	0.028	0.061	0	0.008	0.015	0.042	0.046	0.029	0.027	0.009	0.035	0.029
ASV_388	-0.021	9.308	0.966475917694768	0.983056913447516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodoplanes	azumiensis	0.043	0.051	0.047	0.061	0.008	0.056	0.053	0.034	0.074	0.038	0.046	0.027	0.035	0.086
ASV_800	0.027	8.765	0.967177873729568	0.983056913447516	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.026	0.028	0.037	0.043	0	0.024	0.008	0.042	0.046	0.019	0.009	0.064	0.009	0.019
ASV_94	0.021	10.607	0.968810727256851	0.983982259898457	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	hankyongensis	0.122	0.149	0.019	0.043	0.186	0.184	0.182	0.117	0.102	0.266	0.073	0.082	0.248	0.125
ASV_1485	0.037	8.042	0.970543382237174	0.984797783848827	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.008	0.009	0	0.009	0.023	0	0.015	0	0	0	0.037	0.009	0.009	0
ASV_300	-0.02	9.731	0.971059782458865	0.984797783848827	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	terminaliae	0.06	0.073	0.028	0.052	0.023	0.056	0.136	0.067	0.028	0.095	0.11	0.073	0.018	0.115
ASV_1478	0.035	7.766	0.972542179019616	0.985567297488628	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	soli	0.004	0.005	0	0.009	0	0.016	0	0	0.009	0	0.018	0	0	0
ASV_155	-0.014	10.371	0.974150916747743	0.985879474250706	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.107	0.123	0.158	0.087	0.039	0.12	0.114	0.126	0.139	0.143	0.091	0.2	0.089	0.077
ASV_767	-0.021	8.589	0.974297923892401	0.985879474250706	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	ferrireducens	0.019	0.023	0.009	0.009	0.015	0.016	0.038	0.025	0.028	0.029	0.018	0.009	0.053	0
