,KO,OE,WT,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1527,0.00049533310438142,0.00015042713651602,0.000267214470867072,0.000304324903921504,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium_fluoranthenivorans
ASV_586,0.00148304292663464,0.00159449667993534,0.000648538044954037,0.00124202588384134,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Unassigned
ASV_21,0.0291635301850869,0.0308040807011637,0.0431689087147411,0.0343788398669972,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,Kribbella_catacumbae
ASV_804,0.000829598028409638,0.00124202369804373,0.000618402801492251,0.00089667484264854,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_iriomotensis
ASV_2440,0.000273648297667499,0.000361783522073657,0.000188642634721483,0.00027469148482088,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_iriomotensis
ASV_832,0.000941745187346588,0.000812527853511222,0.00096653611403784,0.000906936384965217,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Unassigned,Unassigned
ASV_909,0.00148255920032497,0.000901460037858331,0.000968699966364841,0.00111757306818272,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_iriomotensis
ASV_1281,0.000430108762049456,0.000546090824944831,0.000567153060999441,0.000514450882664576,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Unassigned,Unassigned
ASV_1236,0.000457402850795463,0.00047953324283676,0.000377686092267866,0.00043820739530003,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1951,0.000357164708308796,0.000181883115505915,0.000211822190703776,0.000250290004839496,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_400,0.00202633218354105,0.00231917348915176,0.00222195044603602,0.00218915203957627,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1843,0.00226551620348757,0.00066443029269789,0.00101641645278807,0.00131545431632451,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1514,0.000800524363782933,0.000547590049080587,0.000562665960986025,0.000636926791283181,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_2747,0.000295027997195182,6.01478818653381e-05,0.000135079351280844,0.000163418410113788,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1544,0.000535333087198978,0.000299796541205013,0.000514246695488122,0.000449792107964038,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_742,0.0059073399164717,0.00494530619852019,0.00538911159307571,0.00541391923602253,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1975,0.000607109475039128,0.000299412434024244,0.000510019220909904,0.000472180376657759,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1797,0.00053603175713506,0.000392431734808361,0.000484186352303737,0.000470883281415719,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_marinquilinus
ASV_2554,0.000244164290321251,0.000388384120554428,0.000214162844957403,0.000282237085277694,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_marinquilinus
ASV_1884,0.000494860482409259,0.000849457656519135,0.000453458320179713,0.000599258819702702,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_869,0.00141735643907871,0.00057404703762649,0.000541999884833616,0.000844467787179604,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1297,0.000913328074725938,0.000518309122863301,0.000675535377690749,0.000702390858426663,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_2548,0.00016022015249672,5.9231412822573e-05,0.000187812001815667,0.00013575452237832,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1664,0.000398952910356945,0.000483453476207982,0.000376106261585851,0.000419504216050259,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_daeguensis
ASV_1684,0.000629161631200306,0.000121448121101918,0.000352490900625265,0.000367700217642496,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_2523,0.000239895928896109,0.000153133720171438,0.000241110592153604,0.00021138008040705,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_2290,0.000463632856838507,0.000576436331726098,5.31375436453423e-05,0.000364402244069983,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_2585,0.000420722290050037,0.000213720854525975,0.000267542299917453,0.000300661814831155,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_622,0.0016917199177818,0.000997980450354532,0.0012414462948854,0.00131038222100724,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_1548,0.000565194488614297,0.000605613959223488,0.000296354126694376,0.000489054191510721,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_1957,0.000163029287881757,0.000303962832931468,0.000431013414184567,0.000299335178332597,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Unassigned,Unassigned
ASV_2553,0.000242202397087895,9.13167483165736e-05,0.000134816894065219,0.000156112013156563,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_2570,0.00016022015249672,0.00027190389651638,0.000161757400581879,0.000197960483198327,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_2656,0.00015800296172249,9.03941183560323e-05,0.000107992293477063,0.000118796457851862,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_806,0.00105087869135803,0.000755217155581438,0.000996014976310657,0.000934036941083376,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Unassigned
ASV_2182,0.000325780638265541,0.000363905110816554,0.000107789846921803,0.000265825198667966,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Marmoricola_aequoreus
ASV_1754,0.000597428336547538,0.000573378165057666,0.000430426620419704,0.000533744374008303,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,Marmoricola_bigeumensis
ASV_126,0.00684542085749502,0.00913299922665965,0.00853232070097792,0.00817024692837753,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_353,0.00283025763443678,0.00254249312451319,0.00193608247260501,0.00243627774385166,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_137,0.00951735908617723,0.00567027849077807,0.0068387642152123,0.00734213393072253,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_366,0.00282322626319,0.00240412328904061,0.00236986013482419,0.00253240322901827,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1344,0.000426512531428964,0.000357058505235228,0.000506345399618672,0.000429972145427621,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1084,0.0013144980355355,0.00163288546999313,0.00125492137869261,0.00140076829474041,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_240,0.00334509105946723,0.00528325842890069,0.00423356674796762,0.00428730541211184,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_agariphilus
ASV_1857,0.000294790322269245,0.000424153814972817,0.000324414298405475,0.000347786145215846,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_727,0.00115950076278136,0.00156265977189447,0.00133880848369838,0.00135365633945807,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1400,0.0003188713875971,0.000512005054609426,0.000564422278764414,0.00046509957365698,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_847,0.00144917453089622,0.00144680749552019,0.00139252831099725,0.00142950344580455,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1368,0.00028919469145627,0.000754811258239181,0.000457123910686493,0.000500376620127315,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1561,0.000519963800436844,0.000363759131783791,0.000349639211731752,0.000411120714650796,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1938,0.000929828176594427,0.00120646900180244,0.000695380311550351,0.000943892496649071,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_631,0.0012762105914011,0.000932659876476969,0.00112554254692818,0.00111147100493542,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1622,0.00038323145038853,0.000728115203235009,0.000135281797836104,0.000415542817153214,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_700,0.000999948887082342,0.00138304633470538,0.00115459409745383,0.00117919643974718,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_985,0.00108774581570529,0.000664211535902897,0.000432555967673115,0.0007281711064271,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_822,0.00175350541376156,0.00151024489496715,0.000936158637154124,0.00139996964862761,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_ginsengagri
ASV_799,0.00067574131400293,0.00108657747608259,0.000938847974419879,0.0009003889215018,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_1891,0.000489911806705531,0.000544249392672564,0.000242955115938321,0.000425705438438805,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned
ASV_10,0.102694335242094,0.0488831534299803,0.0595537805830195,0.070377089751698,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned
ASV_1676,0.000885239562693875,0.000455345266735793,0.00058464080532957,0.000641741878253079,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_48,0.0210424452985653,0.0281434639607447,0.0174628724273875,0.0222162605622325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_108,0.00860509655480709,0.0111854755105298,0.00731326018060415,0.009034610748647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_2155,0.000580936747793633,0.000325427908314128,0.000132665395191869,0.00034634335043321,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_2580,0.000238164112340838,0.00038580779323863,0.000267056549461791,0.000297009485013753,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_597,0.00167634324984227,0.00104328549518093,0.00113604324036319,0.0012852239951288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_796,0.00144234208222996,0.000513616773352636,0.000482979512759558,0.000812979456114052,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_subbaraonis
ASV_1899,0.000193120765975161,0.000366557487473805,0.000404467687274335,0.0003213819802411,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_subbaraonis
ASV_2024,0.000112922767532006,0.000395784748880872,0.000190375956586301,0.00023302782433306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_subbaraonis
ASV_2562,0.000436445790865446,0,2.67386828524827e-05,0.000154394824572643,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
ASV_2816,0.000215515119954723,0.000422687945984003,7.9876226497825e-05,0.000239359764145517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
ASV_1743,0.000430563687498443,0.00072682619199693,0.000242959231330547,0.000466783036941973,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
ASV_62,0.0230355831230881,0.0127794420209762,0.0157526064349322,0.0171892105263322,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer_americanus
ASV_554,0.00139643319002187,0.00179988309009453,0.00134127569361741,0.00151253065791127,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_1442,0.00104594420524537,0.000694920009222469,0.000808870404202446,0.000849911539556762,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_1738,0.000377036002707844,0.000183737700592923,0.000377054413416166,0.000312609372238978,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unassigned
ASV_1483,0.000738598448505942,0.000181706150424106,0.000611927551615126,0.000510744050181724,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,Unassigned
ASV_296,0.00120804107236849,0.00475029823765579,0.0030915805790145,0.00301663996301293,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_pusense
ASV_572,0.00102174108855671,0.00159735444591069,0.00134458861799227,0.00132122805081989,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_nepotum
ASV_1834,0.000468121228064437,0.000604334234851179,0.000269251005595733,0.000447235489503783,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_nepotum
ASV_693,0.00111449920400958,0.00172569773353814,0.000781761246654752,0.00120731939473416,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_rosettiformans
ASV_2567,0.000193081940747391,0.000698033428530406,0.000797371105319737,0.000562828824865845,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned
ASV_15,0.0611850374151903,0.0599396287929169,0.052861737053078,0.0579954677537284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_27,0.0304211347839631,0.0334956780958363,0.0297595553243938,0.0312254560680644,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_74,0.0142749428690362,0.0135922430094215,0.0123522899860931,0.0134064919548503,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_188,0.00528190053279291,0.00400460247651357,0.00482328177595211,0.0047032615950862,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_2622,0.000186977692255631,0.000153473595038988,0.000158861809429468,0.000166437698908029,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale
ASV_731,0.00178573414271121,0.000854765535781631,0.000811459335096475,0.00115065300452977,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2243,0.000420841227563414,0.000396670209927299,5.3825740656264e-05,0.000290445726048992,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_197,0.00525718735232012,0.0058451423271818,0.00430249460877197,0.00513494142942463,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_590,0.00129185821539829,0.00143977309724562,0.00123300555490452,0.00132154562251614,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_708,0.000826311765406029,0.00130725733734792,0.000752701098130819,0.000962090066961588,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1984,0.00043522353178474,0.000724485860340684,0.000458501294813248,0.000539403562312891,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2111,0.000358804547465196,0.000213869073378267,0.000161274775413532,0.000244649465418999,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_486,0.00170751509167647,0.00190236118391691,0.0015344244862527,0.00171476692061536,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_248,0.00437340948267662,0.00591467585763343,0.00314306302237645,0.00447704945422883,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1635,0.000727164960297804,0.000303287004294614,0.000188605672358267,0.000406352545650228,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_747,0.00097564687215792,0.00124149977274797,0.00080312214082103,0.00100675626190897,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2383,0.000266254212838796,0.000422103652772305,0.000374035942164865,0.000354131269258655,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_1073,0.000795956658481341,0.000606256468542334,0.000561766764528167,0.000654659963850614,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
